company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,scheduled_departure_time,actual_departure_time
UA,556,15-08-2025,ORD,CLT,2025-08-15 07:00:00+00:00,2025-08-15T10:12:00Z,2025-08-15 07:03:00+00:00,2025-08-15T10:03:00Z,179,B737-900,Mainline,68,92,62,07:00:00,07:03:00
UA,556,14-08-2025,ORD,CLT,2025-08-14 07:00:00+00:00,2025-08-14T10:12:00Z,2025-08-14 06:53:00+00:00,2025-08-14T10:00:00Z,179,B737-900,Mainline,447,456,56,07:00:00,06:53:00
UA,556,05-08-2025,ORD,CLT,2025-08-05 07:00:00+00:00,2025-08-05T10:12:00Z,2025-08-05 07:09:00+00:00,2025-08-05T10:14:00Z,179,B737-900,Mainline,447,450,56,07:00:00,07:09:00
UA,556,02-08-2025,ORD,CLT,2025-08-02 07:00:00+00:00,2025-08-02T10:12:00Z,2025-08-02 06:56:00+00:00,2025-08-02T09:58:00Z,150,A320-200,Mainline,685,627,110,07:00:00,06:56:00
UA,556,08-08-2025,ORD,CLT,2025-08-08 07:00:00+00:00,2025-08-08T10:12:00Z,2025-08-08 06:54:00+00:00,2025-08-08T09:47:00Z,179,B737-900,Mainline,447,458,56,07:00:00,06:54:00
UA,556,12-08-2025,ORD,CLT,2025-08-12 07:00:00+00:00,2025-08-12T10:12:00Z,2025-08-12 06:57:00+00:00,2025-08-12T10:30:00Z,179,B737-900,Mainline,334,274,56,07:00:00,06:57:00
UA,556,10-08-2025,ORD,CLT,2025-08-10 07:00:00+00:00,2025-08-10T10:12:00Z,2025-08-10 06:55:00+00:00,2025-08-10T09:55:00Z,179,B737-900,Mainline,680,673,119,07:00:00,06:55:00
UA,556,04-08-2025,ORD,CLT,2025-08-04 07:00:00+00:00,2025-08-04T10:12:00Z,2025-08-04 06:57:00+00:00,2025-08-04T10:06:00Z,179,B737-900,Mainline,468,495,56,07:00:00,06:57:00
UA,556,03-08-2025,ORD,CLT,2025-08-03 07:00:00+00:00,2025-08-03T10:12:00Z,2025-08-03 06:54:00+00:00,2025-08-03T10:11:00Z,179,B737-900,Mainline,635,611,56,07:00:00,06:54:00
UA,556,11-08-2025,ORD,CLT,2025-08-11 07:00:00+00:00,2025-08-11T10:12:00Z,2025-08-11 07:06:00+00:00,2025-08-11T10:06:00Z,179,B737-900,Mainline,447,443,56,07:00:00,07:06:00
UA,556,13-08-2025,ORD,CLT,2025-08-13 07:00:00+00:00,2025-08-13T10:12:00Z,2025-08-13 06:50:00+00:00,2025-08-13T09:46:00Z,179,B737-900,Mainline,150,169,62,07:00:00,06:50:00
UA,556,09-08-2025,ORD,CLT,2025-08-09 07:00:00+00:00,2025-08-09T10:12:00Z,2025-08-09 06:57:00+00:00,2025-08-09T10:04:00Z,150,A320-200,Mainline,3866,3868,46,07:00:00,06:57:00
UA,556,06-08-2025,ORD,CLT,2025-08-06 07:00:00+00:00,2025-08-06T10:12:00Z,2025-08-06 06:53:00+00:00,2025-08-06T09:50:00Z,179,B737-900,Mainline,150,177,62,07:00:00,06:53:00
UA,561,06-08-2025,ORD,MCI,2025-08-06 12:45:00+00:00,2025-08-06T14:22:00Z,2025-08-06 13:11:00+00:00,2025-08-06T14:43:00Z,166,B737-800,Mainline,14,54,51,12:45:00,13:11:00
UA,561,04-08-2025,ORD,MCI,2025-08-04 12:45:00+00:00,2025-08-04T14:22:00Z,2025-08-04 12:41:00+00:00,2025-08-04T14:04:00Z,179,B737-900,Mainline,67,74,56,12:45:00,12:41:00
UA,561,12-08-2025,ORD,MCI,2025-08-12 12:45:00+00:00,2025-08-12T14:22:00Z,2025-08-12 13:16:00+00:00,2025-08-12T14:47:00Z,179,B737-900,Mainline,67,112,56,12:45:00,13:16:00
UA,561,08-08-2025,ORD,MCI,2025-08-08 12:45:00+00:00,2025-08-08T14:22:00Z,2025-08-08 12:43:00+00:00,2025-08-08T14:06:00Z,126,B737-700,Mainline,68,81,43,12:45:00,12:43:00
UA,561,11-08-2025,ORD,MCI,2025-08-11 12:45:00+00:00,2025-08-11T14:22:00Z,2025-08-11 12:46:00+00:00,2025-08-11T14:15:00Z,179,B737-900,Mainline,67,83,56,12:45:00,12:46:00
UA,561,07-08-2025,ORD,MCI,2025-08-07 12:45:00+00:00,2025-08-07T14:22:00Z,2025-08-07 12:41:00+00:00,2025-08-07T14:15:00Z,179,B737-900,Mainline,67,78,56,12:45:00,12:41:00
UA,561,13-08-2025,ORD,MCI,2025-08-13 12:45:00+00:00,2025-08-13T14:22:00Z,2025-08-13 12:41:00+00:00,2025-08-13T14:16:00Z,179,B737-900,Mainline,67,73,56,12:45:00,12:41:00
UA,561,15-08-2025,ORD,MCI,2025-08-15 12:45:00+00:00,2025-08-15T14:22:00Z,2025-08-15 14:03:00+00:00,2025-08-15T15:43:00Z,126,B737-700,Mainline,-11,63,43,12:45:00,14:03:00
UA,561,01-08-2025,ORD,MCI,2025-08-01 12:49:00+00:00,2025-08-01T14:24:00Z,2025-08-01 12:44:00+00:00,2025-08-01T14:22:00Z,179,B737-900,Mainline,67,72,56,12:49:00,12:44:00
UA,561,14-08-2025,ORD,MCI,2025-08-14 12:45:00+00:00,2025-08-14T14:22:00Z,2025-08-14 12:43:00+00:00,2025-08-14T14:19:00Z,179,B737-MAX9,Mainline,67,69,56,12:45:00,12:43:00
UA,561,05-08-2025,ORD,MCI,2025-08-05 12:45:00+00:00,2025-08-05T14:22:00Z,2025-08-05 12:40:00+00:00,2025-08-05T14:20:00Z,179,B737-900,Mainline,67,70,56,12:45:00,12:40:00
UA,561,10-08-2025,ORD,MCI,2025-08-10 12:45:00+00:00,2025-08-10T14:22:00Z,2025-08-10 13:10:00+00:00,2025-08-10T15:10:00Z,166,B737-800,Mainline,74,119,51,12:45:00,13:10:00
UA,561,03-08-2025,ORD,MCI,2025-08-03 12:45:00+00:00,2025-08-03T14:22:00Z,2025-08-03 12:49:00+00:00,2025-08-03T14:12:00Z,166,B737-800,Mainline,42,78,51,12:45:00,12:49:00
UA,563,09-08-2025,ORD,EWR,2025-08-09 07:10:00+00:00,2025-08-09T10:28:00Z,2025-08-09 07:07:00+00:00,2025-08-09T10:25:00Z,200,A321-2NX,Mainline,592,602,62,07:10:00,07:07:00
UA,563,07-08-2025,ORD,EWR,2025-08-07 07:15:00+00:00,2025-08-07T10:33:00Z,2025-08-07 07:03:00+00:00,2025-08-07T10:10:00Z,200,A321-2NX,Mainline,767,348,62,07:15:00,07:03:00
UA,563,08-08-2025,ORD,EWR,2025-08-08 07:10:00+00:00,2025-08-08T10:28:00Z,2025-08-08 07:16:00+00:00,2025-08-08T10:43:00Z,200,A321-2NX,Mainline,55,61,68,07:10:00,07:16:00
UA,563,11-08-2025,ORD,EWR,2025-08-11 07:10:00+00:00,2025-08-11T10:28:00Z,2025-08-11 07:06:00+00:00,2025-08-11T10:17:00Z,200,A321-2NX,Mainline,112,127,68,07:10:00,07:06:00
UA,563,13-08-2025,ORD,EWR,2025-08-13 07:10:00+00:00,2025-08-13T10:28:00Z,2025-08-13 07:06:00+00:00,2025-08-13T10:12:00Z,200,A321-2NX,Mainline,477,468,62,07:10:00,07:06:00
UA,563,12-08-2025,ORD,EWR,2025-08-12 07:10:00+00:00,2025-08-12T10:28:00Z,2025-08-12 07:07:00+00:00,2025-08-12T10:18:00Z,200,A321-2NX,Mainline,112,111,68,07:10:00,07:07:00
UA,563,03-08-2025,ORD,EWR,2025-08-03 07:15:00+00:00,2025-08-03T10:33:00Z,2025-08-03 07:11:00+00:00,2025-08-03T10:36:00Z,200,A321-2NX,Mainline,144,132,68,07:15:00,07:11:00
UA,563,02-08-2025,ORD,EWR,2025-08-02 07:10:00+00:00,2025-08-02T10:28:00Z,2025-08-02 07:53:00+00:00,2025-08-02T11:05:00Z,200,A321-2NX,Mainline,50,105,68,07:10:00,07:53:00
UA,563,04-08-2025,ORD,EWR,2025-08-04 07:10:00+00:00,2025-08-04T10:28:00Z,2025-08-04 07:13:00+00:00,2025-08-04T10:10:00Z,200,A321-2NX,Mainline,477,499,62,07:10:00,07:13:00
UA,563,01-08-2025,ORD,EWR,2025-08-01 07:10:00+00:00,2025-08-01T10:28:00Z,2025-08-01 07:01:00+00:00,2025-08-01T10:03:00Z,200,A321-2NX,Mainline,477,472,62,07:10:00,07:01:00
UA,563,05-08-2025,ORD,EWR,2025-08-05 07:10:00+00:00,2025-08-05T10:28:00Z,2025-08-05 07:02:00+00:00,2025-08-05T10:07:00Z,200,A321-2NX,Mainline,400,409,62,07:10:00,07:02:00
UA,563,06-08-2025,ORD,EWR,2025-08-06 07:10:00+00:00,2025-08-06T10:28:00Z,2025-08-06 07:02:00+00:00,2025-08-06T10:10:00Z,200,A321-2NX,Mainline,592,510,62,07:10:00,07:02:00
UA,563,15-08-2025,ORD,EWR,2025-08-15 07:10:00+00:00,2025-08-15T10:28:00Z,2025-08-15 07:03:00+00:00,2025-08-15T10:22:00Z,200,A321-2NX,Mainline,491,510,62,07:10:00,07:03:00
UA,563,14-08-2025,ORD,EWR,2025-08-14 07:15:00+00:00,2025-08-14T10:33:00Z,2025-08-14 07:05:00+00:00,2025-08-14T10:24:00Z,200,A321-2NX,Mainline,482,483,62,07:15:00,07:05:00
UA,563,10-08-2025,ORD,EWR,2025-08-10 07:15:00+00:00,2025-08-10T10:33:00Z,2025-08-10 07:15:00+00:00,2025-08-10T10:24:00Z,200,A321-2NX,Mainline,516,525,62,07:15:00,07:15:00
UA,576,12-08-2025,ORD,LAX,2025-08-12 15:35:00+00:00,2025-08-12T18:06:00Z,2025-08-12 15:39:00+00:00,2025-08-12T18:01:00Z,200,A321-2NX,Mainline,72,103,62,15:35:00,15:39:00
UA,576,08-08-2025,ORD,LAX,2025-08-08 15:35:00+00:00,2025-08-08T18:06:00Z,2025-08-08 15:33:00+00:00,2025-08-08T17:46:00Z,200,A321-2NX,Mainline,72,88,62,15:35:00,15:33:00
UA,576,01-08-2025,ORD,LAX,2025-08-01 15:35:00+00:00,2025-08-01T18:06:00Z,2025-08-01 16:05:00+00:00,2025-08-01T18:41:00Z,200,A321-2NX,Mainline,72,116,62,15:35:00,16:05:00
UA,576,09-08-2025,ORD,LAX,2025-08-09 15:35:00+00:00,2025-08-09T18:06:00Z,2025-08-09 15:41:00+00:00,2025-08-09T18:02:00Z,200,A321-2NX,Mainline,72,69,62,15:35:00,15:41:00
UA,576,07-08-2025,ORD,LAX,2025-08-07 15:35:00+00:00,2025-08-07T18:06:00Z,2025-08-07 16:16:00+00:00,2025-08-07T18:47:00Z,200,A321-2NX,Mainline,72,81,62,15:35:00,16:16:00
UA,576,06-08-2025,ORD,LAX,2025-08-06 15:35:00+00:00,2025-08-06T18:06:00Z,2025-08-06 15:34:00+00:00,2025-08-06T18:32:00Z,200,A321-2NX,Mainline,72,90,62,15:35:00,15:34:00
UA,576,03-08-2025,ORD,LAX,2025-08-03 15:35:00+00:00,2025-08-03T18:06:00Z,2025-08-03 15:35:00+00:00,2025-08-03T17:44:00Z,200,A321-2NX,Mainline,72,58,62,15:35:00,15:35:00
UA,576,05-08-2025,ORD,LAX,2025-08-05 15:35:00+00:00,2025-08-05T18:06:00Z,2025-08-05 15:53:00+00:00,2025-08-05T18:14:00Z,200,A321-2NX,Mainline,175,47,62,15:35:00,15:53:00
UA,576,11-08-2025,ORD,LAX,2025-08-11 15:35:00+00:00,2025-08-11T18:06:00Z,2025-08-11 15:36:00+00:00,2025-08-11T17:49:00Z,200,A321-2NX,Mainline,72,94,62,15:35:00,15:36:00
UA,576,04-08-2025,ORD,LAX,2025-08-04 15:35:00+00:00,2025-08-04T18:06:00Z,2025-08-04 15:36:00+00:00,2025-08-04T17:46:00Z,200,A321-2NX,Mainline,72,93,62,15:35:00,15:36:00
UA,576,10-08-2025,ORD,LAX,2025-08-10 15:35:00+00:00,2025-08-10T18:06:00Z,2025-08-10 15:35:00+00:00,2025-08-10T17:46:00Z,200,A321-2NX,Mainline,194,148,62,15:35:00,15:35:00
UA,576,02-08-2025,ORD,LAX,2025-08-02 15:35:00+00:00,2025-08-02T18:06:00Z,2025-08-02 15:49:00+00:00,2025-08-02T18:05:00Z,200,A321-2NX,Mainline,72,70,62,15:35:00,15:49:00
UA,576,13-08-2025,ORD,LAX,2025-08-13 15:35:00+00:00,2025-08-13T18:06:00Z,2025-08-13 15:42:00+00:00,2025-08-13T17:44:00Z,200,A321-2NX,Mainline,72,106,62,15:35:00,15:42:00
UA,576,15-08-2025,ORD,LAX,2025-08-15 15:35:00+00:00,2025-08-15T18:06:00Z,2025-08-15 15:31:00+00:00,2025-08-15T17:52:00Z,200,A321-2NX,Mainline,72,73,62,15:35:00,15:31:00
UA,576,14-08-2025,ORD,LAX,2025-08-14 15:35:00+00:00,2025-08-14T18:06:00Z,2025-08-14 15:47:00+00:00,2025-08-14T17:58:00Z,200,A321-2NX,Mainline,72,108,62,15:35:00,15:47:00
UA,580,04-08-2025,ORD,PDX,2025-08-04 16:13:00+00:00,2025-08-04T18:45:00Z,2025-08-04 16:13:00+00:00,2025-08-04T18:26:00Z,179,B737-900,Mainline,78,93,56,16:13:00,16:13:00
UA,580,10-08-2025,ORD,PDX,2025-08-10 16:13:00+00:00,2025-08-10T18:45:00Z,2025-08-10 16:57:00+00:00,2025-08-10T19:03:00Z,179,B737-900,Mainline,78,77,56,16:13:00,16:57:00
UA,580,09-08-2025,ORD,PDX,2025-08-09 16:13:00+00:00,2025-08-09T18:45:00Z,2025-08-09 18:25:00+00:00,2025-08-09T20:42:00Z,179,B737-900,Mainline,78,70,56,16:13:00,18:25:00
UA,580,08-08-2025,ORD,PDX,2025-08-08 16:13:00+00:00,2025-08-08T18:45:00Z,2025-08-08 16:13:00+00:00,2025-08-08T18:18:00Z,179,B737-900,Mainline,78,91,56,16:13:00,16:13:00
UA,580,13-08-2025,ORD,PDX,2025-08-13 16:13:00+00:00,2025-08-13T18:45:00Z,2025-08-13 16:12:00+00:00,2025-08-13T18:22:00Z,179,B737-900,Mainline,81,79,56,16:13:00,16:12:00
UA,580,01-08-2025,ORD,PDX,2025-08-01 16:13:00+00:00,2025-08-01T18:45:00Z,2025-08-01 16:18:00+00:00,2025-08-01T18:23:00Z,179,B737-900,Mainline,78,100,56,16:13:00,16:18:00
UA,580,15-08-2025,ORD,PDX,2025-08-15 16:13:00+00:00,2025-08-15T18:45:00Z,2025-08-15 16:20:00+00:00,2025-08-15T18:36:00Z,179,B737-900,Mainline,81,95,56,16:13:00,16:20:00
UA,580,07-08-2025,ORD,PDX,2025-08-07 16:13:00+00:00,2025-08-07T18:45:00Z,2025-08-07 16:19:00+00:00,2025-08-07T18:44:00Z,179,B737-900,Mainline,81,92,56,16:13:00,16:19:00
UA,580,14-08-2025,ORD,PDX,2025-08-14 16:13:00+00:00,2025-08-14T18:45:00Z,2025-08-14 16:36:00+00:00,2025-08-14T18:45:00Z,179,B737-MAX9,Mainline,28,65,56,16:13:00,16:36:00
UA,580,06-08-2025,ORD,PDX,2025-08-06 16:13:00+00:00,2025-08-06T18:45:00Z,2025-08-06 16:07:00+00:00,2025-08-06T18:18:00Z,179,B737-900,Mainline,81,81,56,16:13:00,16:07:00
UA,580,12-08-2025,ORD,PDX,2025-08-12 16:13:00+00:00,2025-08-12T18:45:00Z,2025-08-12 16:20:00+00:00,2025-08-12T19:29:00Z,179,B737-900,Mainline,131,144,56,16:13:00,16:20:00
UA,580,11-08-2025,ORD,PDX,2025-08-11 16:13:00+00:00,2025-08-11T18:45:00Z,2025-08-11 16:22:00+00:00,2025-08-11T18:53:00Z,179,B737-900,Mainline,81,117,56,16:13:00,16:22:00
UA,580,02-08-2025,ORD,PDX,2025-08-02 16:13:00+00:00,2025-08-02T18:45:00Z,2025-08-02 16:21:00+00:00,2025-08-02T18:19:00Z,179,B737-900,Mainline,78,76,56,16:13:00,16:21:00
UA,580,05-08-2025,ORD,PDX,2025-08-05 16:13:00+00:00,2025-08-05T18:45:00Z,2025-08-05 16:09:00+00:00,2025-08-05T18:35:00Z,179,B737-900,Mainline,78,88,56,16:13:00,16:09:00
UA,580,03-08-2025,ORD,PDX,2025-08-03 16:13:00+00:00,2025-08-03T18:45:00Z,2025-08-03 18:39:00+00:00,2025-08-03T20:48:00Z,179,B737-900,Mainline,82,60,56,16:13:00,18:39:00
UA,587,14-08-2025,ORD,YUL,2025-08-14 14:07:00+00:00,2025-08-14T17:26:00Z,2025-08-14 14:26:00+00:00,2025-08-14T17:34:00Z,166,B737-MAX8,Mainline,73,87,65,14:07:00,14:26:00
UA,587,15-08-2025,ORD,YUL,2025-08-15 14:07:00+00:00,2025-08-15T17:26:00Z,2025-08-15 15:45:00+00:00,2025-08-15T19:10:00Z,166,B737-MAX8,Mainline,61,181,65,14:07:00,15:45:00
UA,587,13-08-2025,ORD,YUL,2025-08-13 14:07:00+00:00,2025-08-13T17:26:00Z,2025-08-13 14:24:00+00:00,2025-08-13T17:24:00Z,166,B737-MAX8,Mainline,61,103,65,14:07:00,14:24:00
UA,587,09-08-2025,ORD,YUL,2025-08-09 14:07:00+00:00,2025-08-09T17:26:00Z,2025-08-09 14:06:00+00:00,2025-08-09T17:28:00Z,166,B737-800,Mainline,73,81,65,14:07:00,14:06:00
UA,587,03-08-2025,ORD,YUL,2025-08-03 14:07:00+00:00,2025-08-03T17:26:00Z,2025-08-03 14:44:00+00:00,2025-08-03T18:27:00Z,166,B737-MAX8,Mainline,96,150,65,14:07:00,14:44:00
UA,587,01-08-2025,ORD,YUL,2025-08-01 14:07:00+00:00,2025-08-01T17:26:00Z,2025-08-01 14:12:00+00:00,2025-08-01T17:29:00Z,166,B737-MAX8,Mainline,73,72,65,14:07:00,14:12:00
UA,587,05-08-2025,ORD,YUL,2025-08-05 14:07:00+00:00,2025-08-05T17:26:00Z,2025-08-05 14:09:00+00:00,2025-08-05T17:11:00Z,166,B737-MAX8,Mainline,61,80,65,14:07:00,14:09:00
UA,587,07-08-2025,ORD,YUL,2025-08-07 14:07:00+00:00,2025-08-07T17:26:00Z,2025-08-07 14:10:00+00:00,2025-08-07T17:41:00Z,166,B737-MAX8,Mainline,163,124,65,14:07:00,14:10:00
UA,587,04-08-2025,ORD,YUL,2025-08-04 14:07:00+00:00,2025-08-04T17:26:00Z,2025-08-04 14:01:00+00:00,2025-08-04T17:05:00Z,166,B737-MAX8,Mainline,61,77,65,14:07:00,14:01:00
UA,587,10-08-2025,ORD,YUL,2025-08-10 14:07:00+00:00,2025-08-10T17:26:00Z,2025-08-10 14:17:00+00:00,2025-08-10T17:39:00Z,166,B737-MAX8,Mainline,96,139,65,14:07:00,14:17:00
UA,587,12-08-2025,ORD,YUL,2025-08-12 14:07:00+00:00,2025-08-12T17:26:00Z,2025-08-12 14:58:00+00:00,2025-08-12T19:59:00Z,166,B737-MAX8,Mainline,61,91,65,14:07:00,14:58:00
UA,587,02-08-2025,ORD,YUL,2025-08-02 14:07:00+00:00,2025-08-02T17:26:00Z,2025-08-02 14:06:00+00:00,2025-08-02T17:39:00Z,166,B737-MAX8,Mainline,73,92,65,14:07:00,14:06:00
UA,587,11-08-2025,ORD,YUL,2025-08-11 14:07:00+00:00,2025-08-11T17:26:00Z,2025-08-11 14:12:00+00:00,2025-08-11T17:36:00Z,166,B737-MAX8,Mainline,61,59,65,14:07:00,14:12:00
UA,587,06-08-2025,ORD,YUL,2025-08-06 14:07:00+00:00,2025-08-06T17:26:00Z,2025-08-06 14:07:00+00:00,2025-08-06T17:12:00Z,166,B737-MAX8,Mainline,76,103,65,14:07:00,14:07:00
UA,587,08-08-2025,ORD,YUL,2025-08-08 14:07:00+00:00,2025-08-08T17:26:00Z,2025-08-08 14:05:00+00:00,2025-08-08T17:16:00Z,166,B737-MAX8,Mainline,61,56,65,14:07:00,14:05:00
UA,592,10-08-2025,ORD,JAC,2025-08-10 16:50:00+00:00,2025-08-10T19:05:00Z,2025-08-10 17:26:00+00:00,2025-08-10T19:29:00Z,126,B737-700,Mainline,65,53,43,16:50:00,17:26:00
UA,592,04-08-2025,ORD,JAC,2025-08-04 16:50:00+00:00,2025-08-04T19:05:00Z,2025-08-04 17:37:00+00:00,2025-08-04T19:42:00Z,126,B737-700,Mainline,4,57,43,16:50:00,17:37:00
UA,592,15-08-2025,ORD,JAC,2025-08-15 16:50:00+00:00,2025-08-15T19:05:00Z,2025-08-15 16:49:00+00:00,2025-08-15T19:20:00Z,126,B737-700,Mainline,57,78,43,16:50:00,16:49:00
UA,592,03-08-2025,ORD,JAC,2025-08-03 16:50:00+00:00,2025-08-03T19:05:00Z,2025-08-03 16:59:00+00:00,2025-08-03T18:57:00Z,126,B737-700,Mainline,57,89,43,16:50:00,16:59:00
UA,592,08-08-2025,ORD,JAC,2025-08-08 16:50:00+00:00,2025-08-08T19:05:00Z,2025-08-08 17:49:00+00:00,2025-08-08T19:52:00Z,126,B737-700,Mainline,65,133,43,16:50:00,17:49:00
UA,592,07-08-2025,ORD,JAC,2025-08-07 16:50:00+00:00,2025-08-07T19:05:00Z,2025-08-07 17:06:00+00:00,2025-08-07T19:19:00Z,126,B737-700,Mainline,65,54,43,16:50:00,17:06:00
UA,592,13-08-2025,ORD,JAC,2025-08-13 16:50:00+00:00,2025-08-13T19:05:00Z,2025-08-13 16:46:00+00:00,2025-08-13T18:45:00Z,126,B737-700,Mainline,57,50,43,16:50:00,16:46:00
UA,592,09-08-2025,ORD,JAC,2025-08-09 16:50:00+00:00,2025-08-09T19:05:00Z,2025-08-09 17:00:00+00:00,2025-08-09T19:26:00Z,126,B737-700,Mainline,224,241,43,16:50:00,17:00:00
UA,592,12-08-2025,ORD,JAC,2025-08-12 16:50:00+00:00,2025-08-12T19:05:00Z,2025-08-12 18:15:00+00:00,2025-08-12T20:27:00Z,126,B737-700,Mainline,57,59,43,16:50:00,18:15:00
UA,592,11-08-2025,ORD,JAC,2025-08-11 16:50:00+00:00,2025-08-11T19:05:00Z,2025-08-11 16:47:00+00:00,2025-08-11T19:00:00Z,126,B737-700,Mainline,132,152,43,16:50:00,16:47:00
UA,592,14-08-2025,ORD,JAC,2025-08-14 16:50:00+00:00,2025-08-14T19:05:00Z,2025-08-14 17:48:00+00:00,2025-08-14T19:49:00Z,126,B737-700,Mainline,4,59,43,16:50:00,17:48:00
UA,592,01-08-2025,ORD,JAC,2025-08-01 16:50:00+00:00,2025-08-01T19:05:00Z,2025-08-01 16:55:00+00:00,2025-08-01T18:54:00Z,126,B737-700,Mainline,57,80,43,16:50:00,16:55:00
UA,592,02-08-2025,ORD,JAC,2025-08-02 16:50:00+00:00,2025-08-02T19:05:00Z,2025-08-02 17:09:00+00:00,2025-08-02T19:02:00Z,126,B737-700,Mainline,65,94,43,16:50:00,17:09:00
UA,592,05-08-2025,ORD,JAC,2025-08-05 16:50:00+00:00,2025-08-05T19:05:00Z,2025-08-05 16:45:00+00:00,2025-08-05T18:57:00Z,126,B737-700,Mainline,57,71,43,16:50:00,16:45:00
UA,600,02-08-2025,ORD,LAS,2025-08-02 14:40:00+00:00,2025-08-02T16:40:00Z,2025-08-02 14:37:00+00:00,2025-08-02T16:38:00Z,179,B737-900,Mainline,85,79,56,14:40:00,14:37:00
UA,600,03-08-2025,ORD,LAS,2025-08-03 14:40:00+00:00,2025-08-03T16:40:00Z,2025-08-03 16:02:00+00:00,2025-08-03T17:38:00Z,179,B737-900,Mainline,-15,71,56,14:40:00,16:02:00
UA,600,15-08-2025,ORD,LAS,2025-08-15 14:40:00+00:00,2025-08-15T16:40:00Z,2025-08-15 14:35:00+00:00,2025-08-15T16:33:00Z,179,B737-900,Mainline,86,99,56,14:40:00,14:35:00
UA,600,09-08-2025,ORD,LAS,2025-08-09 14:40:00+00:00,2025-08-09T16:40:00Z,2025-08-09 14:51:00+00:00,2025-08-09T16:29:00Z,179,B737-900,Mainline,85,119,56,14:40:00,14:51:00
UA,600,11-08-2025,ORD,LAS,2025-08-11 14:40:00+00:00,2025-08-11T16:40:00Z,2025-08-11 14:36:00+00:00,2025-08-11T16:40:00Z,179,B737-900,Mainline,86,70,56,14:40:00,14:36:00
UA,600,01-08-2025,ORD,LAS,2025-08-01 14:40:00+00:00,2025-08-01T16:40:00Z,2025-08-01 14:55:00+00:00,2025-08-01T16:45:00Z,179,B737-900,Mainline,127,51,56,14:40:00,14:55:00
UA,600,04-08-2025,ORD,LAS,2025-08-04 14:40:00+00:00,2025-08-04T16:40:00Z,2025-08-04 15:00:00+00:00,2025-08-04T17:07:00Z,179,B737-900,Mainline,91,128,56,14:40:00,15:00:00
UA,600,08-08-2025,ORD,LAS,2025-08-08 14:40:00+00:00,2025-08-08T16:40:00Z,2025-08-08 14:53:00+00:00,2025-08-08T16:45:00Z,179,B737-900,Mainline,91,117,56,14:40:00,14:53:00
UA,600,07-08-2025,ORD,LAS,2025-08-07 14:40:00+00:00,2025-08-07T16:40:00Z,2025-08-07 15:25:00+00:00,2025-08-07T17:04:00Z,179,B737-900,Mainline,1377,1432,56,14:40:00,15:25:00
UA,600,10-08-2025,ORD,LAS,2025-08-10 14:40:00+00:00,2025-08-10T16:40:00Z,2025-08-10 14:53:00+00:00,2025-08-10T16:47:00Z,179,B737-900,Mainline,86,123,56,14:40:00,14:53:00
UA,600,14-08-2025,ORD,LAS,2025-08-14 14:40:00+00:00,2025-08-14T16:40:00Z,2025-08-14 14:46:00+00:00,2025-08-14T16:32:00Z,179,B737-900,Mainline,86,109,56,14:40:00,14:46:00
UA,602,06-08-2025,ORD,PHX,2025-08-06 20:05:00+00:00,2025-08-06T21:55:00Z,2025-08-06 23:04:00+00:00,2025-08-07T00:33:00Z,179,B737-MAX9,Mainline,83,163,56,20:05:00,23:04:00
UA,602,01-08-2025,ORD,PHX,2025-08-01 20:05:00+00:00,2025-08-01T21:55:00Z,2025-08-01 20:25:00+00:00,2025-08-01T22:08:00Z,179,B737-MAX9,Mainline,70,73,56,20:05:00,20:25:00
UA,602,11-08-2025,ORD,PHX,2025-08-11 20:05:00+00:00,2025-08-11T21:55:00Z,2025-08-11 20:24:00+00:00,2025-08-11T22:07:00Z,179,B737-MAX9,Mainline,70,81,56,20:05:00,20:24:00
UA,602,10-08-2025,ORD,PHX,2025-08-10 20:05:00+00:00,2025-08-10T21:55:00Z,2025-08-10 20:57:00+00:00,2025-08-10T22:55:00Z,179,B737-MAX9,Mainline,70,63,56,20:05:00,20:57:00
UA,602,13-08-2025,ORD,PHX,2025-08-13 20:05:00+00:00,2025-08-13T21:55:00Z,2025-08-13 20:39:00+00:00,2025-08-13T22:18:00Z,179,B737-MAX9,Mainline,70,67,56,20:05:00,20:39:00
UA,602,08-08-2025,ORD,PHX,2025-08-08 20:05:00+00:00,2025-08-08T21:55:00Z,2025-08-08 20:05:00+00:00,2025-08-08T21:50:00Z,179,B737-MAX9,Mainline,109,125,56,20:05:00,20:05:00
UA,602,09-08-2025,ORD,PHX,2025-08-09 20:05:00+00:00,2025-08-09T21:55:00Z,2025-08-09 21:14:00+00:00,2025-08-09T22:44:00Z,179,B737-MAX9,Mainline,70,142,56,20:05:00,21:14:00
UA,602,03-08-2025,ORD,PHX,2025-08-03 20:05:00+00:00,2025-08-03T21:55:00Z,2025-08-03 20:08:00+00:00,2025-08-03T21:51:00Z,179,B737-MAX9,Mainline,70,70,56,20:05:00,20:08:00
UA,602,12-08-2025,ORD,PHX,2025-08-12 20:05:00+00:00,2025-08-12T21:55:00Z,2025-08-12 20:15:00+00:00,2025-08-12T21:52:00Z,179,B737-MAX9,Mainline,70,80,56,20:05:00,20:15:00
