flight_number,scheduled_departure_date_local,ssr_count,total_passengers,total_seats,avg_load_factor,avg_delay,ground_time,min_turn,ground_buffer,transfer_to_checked_ratio,load_norm,ssr_norm,delay_norm,ground_norm,bag_norm,difficulty_score,difficulty_rank,difficulty_category
1577,2025-08-03,6,261,234.0,0.006128486897717667,2.0,80.0,66.0,14.0,0.46645702306079667,0.14076740984004577,0.1875,0.0024125452352231603,0.990295597297056,0.013172754953765338,0.03264461520140648,199.0,Medium
1577,2025-08-04,3,260,234.0,0.0059417706476530005,20.0,80.0,66.0,14.0,0.46645702306079667,0.13087106862498157,0.09375,0.024125452352231604,0.990295597297056,0.013172754953765338,0.04024541718226472,108.0,Easy
1577,2025-08-05,4,287,234.0,0.006702162439867358,35.0,57.0,66.0,-9.0,0.46645702306079667,0.1711733809854817,0.125,0.04221954161640531,0.9909802637454231,0.013172754953765338,0.05811172268131064,48.0,Easy
1577,2025-08-07,5,238,200.0,0.007579617834394904,75.0,-15.0,62.0,-77.0,0.46645702306079667,0.21768030248929238,0.15625,0.09047044632086852,0.9930044949840741,0.013172754953765338,0.09923403107403195,36.0,Easy
1577,2025-08-08,4,301,234.0,0.006915724657660142,11.0,80.0,66.0,14.0,0.46645702306079667,0.18249261312082754,0.125,0.013268998793727383,0.990295597297056,0.013172754953765338,0.03626277914733431,138.0,Easy
1577,2025-08-09,4,309,234.0,0.008003108003108004,100.0,80.0,66.0,14.0,0.46645702306079667,0.24012614322012552,0.125,0.12062726176115803,0.990295597297056,0.013172754953765338,0.11998627855964315,28.0,Easy
1577,2025-08-10,9,286,234.0,0.006828057107386717,218.0,-121.0,66.0,-187.0,0.46645702306079667,0.1778460545556564,0.28125,0.2629674306393245,0.9962789866936564,0.013172754953765338,0.24182268846288751,8.0,Easy
1577,2025-08-11,1,268,234.0,0.005934192462689873,3.0,123.0,66.0,57.0,0.46645702306079667,0.1304694094005702,0.03125,0.0036188178528347406,0.9890155687196738,0.013172754953765338,0.018703750387762886,544.0,Difficult
1577,2025-08-12,7,259,234.0,0.006149097815764483,0.0,123.0,66.0,57.0,0.46645702306079667,0.1418598304390904,0.21875,0.0,0.9890155687196738,0.013172754953765338,0.03373240874240313,208.0,Medium
1577,2025-08-13,5,275,234.0,0.006832637646591136,0.0,123.0,66.0,57.0,0.46645702306079667,0.17808883245474236,0.15625,0.0,0.9890155687196738,0.013172754953765338,0.028893218152965763,261.0,Medium
1577,2025-08-14,1,263,234.0,0.005978359701763957,2.0,80.0,66.0,14.0,0.46645702306079667,0.13281036295042492,0.03125,0.0024125452352231603,0.990295597297056,0.013172754953765338,0.01785510444224585,551.0,Difficult
1577,2025-08-15,2,261,234.0,0.0065227170490328385,0.0,123.0,66.0,57.0,0.46645702306079667,0.16166241010558288,0.0625,0.0,0.9890155687196738,0.013172754953765338,0.01970120841059886,535.0,Difficult
1580,2025-08-01,2,206,166.0,0.011818703384968446,45.0,90.0,65.0,25.0,1.2768361581920904,0.4423604630741079,0.0625,0.054282267792521106,0.9899681481260977,0.04335425175860472,0.07211471934230645,34.0,Easy
1580,2025-08-02,3,204,166.0,0.012289156626506023,37.0,55.0,65.0,-10.0,1.2768361581920904,0.46729544223299957,0.09375,0.04463208685162847,0.9910100318518739,0.04335425175860472,0.06833459712217119,54.0,Easy
1580,2025-08-03,2,201,166.0,0.010349088662341674,38.0,72.0,65.0,7.0,1.2768361581920904,0.36446789215561876,0.0625,0.045838359469240045,0.9905039740422111,0.04335425175860472,0.06353012508630167,55.0,Easy
1580,2025-08-04,2,183,166.0,0.00926394654247241,0.0,90.0,65.0,25.0,1.2768361581920904,0.3069531515728092,0.0625,0.0,0.9899681481260977,0.04335425175860472,0.0268797210315619,270.0,Medium
1580,2025-08-05,2,201,166.0,0.011755760907708504,9.0,90.0,65.0,25.0,1.2768361581920904,0.43902438369338953,0.0625,0.010856453558504222,0.9899681481260977,0.04335425175860472,0.03879472891635599,131.0,Easy
1580,2025-08-06,3,150,166.0,0.009821896280775275,237.0,55.0,65.0,-10.0,1.2768361581920904,0.3365256231128523,0.09375,0.2858866103739445,0.9910100318518739,0.04335425175860472,0.2493671249698136,15.0,Easy
1580,2025-08-08,2,205,166.0,0.010738606600314301,79.0,90.0,65.0,25.0,1.2768361581920904,0.38511313552479665,0.0625,0.09529553679131483,0.9899681481260977,0.04335425175860472,0.10193370359105991,17.0,Easy
1580,2025-08-09,6,209,166.0,0.012106116774791474,34.0,65.0,65.0,0.0,1.2768361581920904,0.4575939576118455,0.1875,0.04101326899879373,0.9907123507873664,0.04335425175860472,0.0740413730220936,59.0,Easy
1580,2025-08-10,3,196,179.0,0.009776536312849162,82.0,65.0,70.0,-5.0,1.2768361581920904,0.3341214525066747,0.09375,0.09891435464414958,0.9908611913196201,0.04335425175860472,0.10623154037738691,35.0,Easy
1580,2025-08-11,0,128,166.0,0.008966096945923228,0.0,75.0,65.0,10.0,1.2768361581920904,0.2911665168412365,0.0,0.0,0.990414669722859,0.04335425175860472,0.02062325634357115,528.0,Difficult
1580,2025-08-12,0,92,166.0,0.009236947791164659,148.0,169.0,65.0,104.0,1.2768361581920904,0.3055221628118973,0.0,0.17852834740651388,0.9876164677164886,0.04335425175860472,0.15760013943404677,63.0,Easy
1580,2025-08-13,3,93,166.0,0.009495609556871553,110.0,-36.0,65.0,-101.0,1.2768361581920904,0.3192317627628381,0.09375,0.13268998793727382,0.9937189295388921,0.04335425175860472,0.13169275181162451,19.0,Easy
1580,2025-08-14,0,142,166.0,0.00838648712497047,14.0,45.0,65.0,-20.0,1.2768361581920904,0.2604460168431691,0.0,0.016887816646562123,0.9913077129163814,0.04335425175860472,0.032713674341204806,205.0,Medium
1580,2025-08-15,1,174,166.0,0.009705488621151271,49.0,90.0,65.0,25.0,1.2768361581920904,0.33035578026689105,0.03125,0.05910735826296743,0.9899681481260977,0.04335425175860472,0.06983275038798084,57.0,Easy
1583,2025-08-01,1,207,179.0,0.008201592773089267,15.0,90.0,56.0,34.0,2.8627450980392157,0.25064623993933344,0.03125,0.018094089264173704,0.989700235168041,0.10241932824654681,0.04253631748561872,132.0,Easy
1583,2025-08-02,2,174,166.0,0.01058780576852866,40.0,130.0,114.0,16.0,2.8627450980392157,0.377120384565256,0.0625,0.04825090470446321,0.9902360610841544,0.10241932824654681,0.07198560685062479,48.0,Easy
1583,2025-08-03,1,150,150.0,0.009708737864077669,21.0,90.0,46.0,44.0,2.8627450980392157,0.3305279967540963,0.03125,0.025331724969843185,0.9894025541035335,0.10241932824654681,0.05025416700037697,77.0,Easy
1583,2025-08-04,0,179,179.0,0.007407407407407408,0.0,93.0,56.0,37.0,2.8627450980392157,0.20855279941620733,0.0,0.0,0.9896109308486887,0.10241932824654681,0.02462593486411456,367.0,Difficult
1583,2025-08-05,5,191,179.0,0.00961296492022749,83.0,5.0,56.0,-51.0,2.8627450980392157,0.32545183583513876,0.15625,0.10012062726176116,0.9922305242163546,0.10241932824654681,0.1190237415753909,11.0,Easy
1583,2025-08-06,3,169,179.0,0.007434126600096776,105.0,125.0,56.0,69.0,2.8627450980392157,0.20996897100145215,0.09375,0.12665862484921592,0.9886583514422648,0.10241932824654681,0.13031765175505566,76.0,Easy
1583,2025-08-07,7,195,179.0,0.008129742349703994,117.0,133.0,119.0,14.0,2.8627450980392157,0.24683802128658508,0.21875,0.1411338962605549,0.990295597297056,0.10241932824654681,0.15407214980904635,9.0,Easy
1583,2025-08-08,0,128,150.0,0.01003921568627451,0.0,99.0,46.0,53.0,2.8627450980392157,0.3480439938423976,0.0,0.0,0.9891346411454768,0.10241932824654681,0.02843253844653299,283.0,Medium
1583,2025-08-09,3,175,166.0,0.009010400576665637,143.0,130.0,114.0,16.0,2.8627450980392157,0.29351469942706515,0.09375,0.17249698431845598,0.9902360610841544,0.10241932824654681,0.1676876345190427,13.0,Easy
1583,2025-08-10,0,135,126.0,0.011278195488721804,11.0,105.0,43.0,62.0,2.8627450980392157,0.4137124446566392,0.0,0.013268998793727383,0.98886672818742,0.10241932824654681,0.04037748453534349,170.0,Easy
1583,2025-08-11,5,199,179.0,0.00756280165697564,63.0,19.0,56.0,-37.0,2.8627450980392157,0.21678901086568456,0.15625,0.07599517490952955,0.9918137707260442,0.10241932824654681,0.09759152355803942,14.0,Easy
1583,2025-08-12,4,175,179.0,0.008729050279329608,7.0,85.0,56.0,29.0,2.8627450980392157,0.2786025611293392,0.125,0.008443908323281062,0.9898490757002947,0.10241932824654681,0.044660311748402036,154.0,Easy
1583,2025-08-13,3,198,179.0,0.0077897552915256905,9.0,85.0,56.0,29.0,2.8627450980392157,0.2288180153402732,0.09375,0.010856453558504222,0.9898490757002947,0.10241932824654681,0.042231964162173646,129.0,Easy
1583,2025-08-14,6,210,179.0,0.009094452384045732,0.0,99.0,56.0,43.0,2.8627450980392157,0.29796961626096785,0.1875,0.0,0.9894323222099842,0.10241932824654681,0.04455365846870446,115.0,Easy
1583,2025-08-15,3,225,179.0,0.01005586592178771,0.0,85.0,56.0,29.0,2.8627450980392157,0.34892649020729744,0.09375,0.0,0.9898490757002947,0.10241932824654681,0.03720575577148719,151.0,Easy
1584,2025-08-01,2,259,200.0,0.0084640522875817,76.0,-37.0,62.0,-99.0,0.39537869062901154,0.2645571283042059,0.0625,0.09167671893848009,0.9936593933259905,0.010525536670145942,0.09241880462952823,19.0,Easy
1584,2025-08-02,2,258,200.0,0.009626865671641791,6.0,72.0,62.0,10.0,0.39537869062901154,0.32618860394768423,0.0625,0.007237635705669481,0.990414669722859,0.010525536670145942,0.02946428472233362,280.0,Medium
1584,2025-08-03,1,240,200.0,0.007547169811320755,0.0,711.0,62.0,649.0,0.39537869062901154,0.21596049123566638,0.03125,0.0,0.9713928497008305,0.010525536670145942,0.017845612939212534,540.0,Difficult
1584,2025-08-04,3,211,200.0,0.006677215189873418,0.0,1028.0,62.0,966.0,0.39537869062901154,0.16985112596894172,0.09375,0.0,0.9619563599559432,0.010525536670145942,0.022338010328537068,494.0,Difficult
1584,2025-08-05,1,265,200.0,0.008333333333333333,0.0,711.0,62.0,649.0,0.39537869062901154,0.2576287577201236,0.03125,0.0,0.9713928497008305,0.010525536670145942,0.018983866038588926,518.0,Difficult
1584,2025-08-06,2,247,200.0,0.008458904109589042,0.0,711.0,62.0,649.0,0.39537869062901154,0.26428426439421643,0.0625,0.0,0.9713928497008305,0.010525536670145942,0.022080104265550494,475.0,Difficult
1584,2025-08-08,2,239,200.0,0.007709677419354839,0.0,711.0,62.0,649.0,0.39537869062901154,0.22457372515929225,0.0625,0.0,0.9713928497008305,0.010525536670145942,0.02099533045143177,527.0,Difficult
1584,2025-08-09,4,267,200.0,0.008959731543624162,0.0,262.0,68.0,194.0,0.39537869062901154,0.2908291375659945,0.125,0.0,0.9849373381359212,0.010525536670145942,0.028744454552969218,286.0,Medium
1584,2025-08-10,3,262,200.0,0.008972602739726028,0.0,635.0,62.0,573.0,0.39537869062901154,0.29151133715186855,0.09375,0.0,0.9736552257910874,0.010525536670145942,0.02575673093932155,422.0,Difficult
1584,2025-08-11,7,230,200.0,0.007012195121951219,8.0,88.0,62.0,26.0,0.39537869062901154,0.1876057440425845,0.21875,0.009650180940892641,0.989938380019647,0.010525536670145942,0.042092927872635605,94.0,Easy
1584,2025-08-12,3,237,200.0,0.007547770700636943,1.0,72.0,62.0,10.0,0.39537869062901154,0.21599233959221503,0.09375,0.0012062726176115801,0.990414669722859,0.010525536670145942,0.024753360878391997,365.0,Difficult
1584,2025-08-13,8,269,200.0,0.008733766233766234,0.0,332.0,68.0,264.0,0.39537869062901154,0.2788525163112978,0.25,0.0,0.9828535706843687,0.010525536670145942,0.04005802810977377,145.0,Easy
1584,2025-08-14,3,220,200.0,0.006748466257668713,10.0,72.0,62.0,10.0,0.39537869062901154,0.17362757755575164,0.09375,0.012062726176115802,0.990414669722859,0.010525536670145942,0.031903296257323153,211.0,Medium
1584,2025-08-15,4,225,200.0,0.007978723404255319,0.0,72.0,62.0,10.0,0.39537869062901154,0.23883370985904925,0.125,0.0,0.990414669722859,0.010525536670145942,0.027368724902677118,300.0,Medium
1594,2025-08-01,4,170,126.0,0.013909343806251022,39.0,77.0,43.0,34.0,1.5806451612903225,0.5531686597889213,0.125,0.047044632086851626,0.989700235168041,0.05466921540806387,0.0766305640329957,31.0,Easy
1594,2025-08-02,4,180,150.0,0.011214953271028037,0.0,83.0,46.0,37.0,1.5806451612903225,0.4103604784229658,0.125,0.0,0.9896109308486887,0.05466921540806387,0.03673081140557133,181.0,Medium
1594,2025-08-03,2,153,126.0,0.014808362369337977,0.0,77.0,43.0,34.0,1.5806451612903225,0.6008184731067435,0.0625,0.0,0.989700235168041,0.05466921540806387,0.036105425822118356,153.0,Easy
1594,2025-08-04,2,137,126.0,0.010454822954822954,0.0,98.0,43.0,55.0,1.5806451612903225,0.3700720248230526,0.0625,0.0,0.9890751049325752,0.05466921540806387,0.02979702547337842,216.0,Medium
1594,2025-08-05,1,132,126.0,0.010689990281827015,0.0,95.0,43.0,52.0,1.5806451612903225,0.3825363717123069,0.03125,0.0,0.9891644092519275,0.05466921540806387,0.027223812450043607,298.0,Medium
1594,2025-08-06,3,131,126.0,0.012996031746031745,0.0,95.0,43.0,52.0,1.5806451612903225,0.5047612620362734,0.09375,0.0,0.9891644092519275,0.05466921540806387,0.03639149206196288,162.0,Easy
1594,2025-08-07,4,153,126.0,0.01251840942562592,13.0,95.0,43.0,52.0,1.5806451612903225,0.4794463071085168,0.125,0.015681544028950542,0.9891644092519275,0.05466921540806387,0.05061370244490572,117.0,Easy
1594,2025-08-09,3,128,150.0,0.009696969696969697,0.0,92.0,46.0,46.0,1.5806451612903225,0.32990425994952755,0.09375,0.0,0.989343017890632,0.05466921540806387,0.03161637422312234,266.0,Medium
1594,2025-08-10,1,158,126.0,0.01424963924963925,0.0,77.0,43.0,34.0,1.5806451612903225,0.5712050107789133,0.03125,0.0,0.989700235168041,0.05466921540806387,0.03238204453443071,222.0,Medium
1594,2025-08-11,3,154,126.0,0.01175213675213675,0.0,98.0,43.0,55.0,1.5806451612903225,0.43883229607304514,0.09375,0.0,0.9890751049325752,0.05466921540806387,0.03458978113983865,144.0,Easy
1594,2025-08-12,2,117,126.0,0.011187607573149742,21.0,98.0,43.0,55.0,1.5806451612903225,0.40891110078778975,0.0625,0.025331724969843185,0.9890751049325752,0.05466921540806387,0.05024149438829174,141.0,Easy
1594,2025-08-13,1,130,126.0,0.01306007635121559,10.0,98.0,43.0,55.0,1.5806451612903225,0.508155756439754,0.03125,0.012062726176115802,0.9890751049325752,0.05466921540806387,0.039884871230861846,149.0,Easy
1594,2025-08-14,2,136,126.0,0.011127475045000817,11.0,92.0,43.0,49.0,1.5806451612903225,0.4057239544281124,0.0625,0.013268998793727383,0.9892537135712798,0.05466921540806387,0.04092564786444132,136.0,Easy
1594,2025-08-15,1,135,150.0,0.009473684210526316,51.0,172.0,52.0,120.0,1.5806451612903225,0.3180696747891574,0.03125,0.061519903498190594,0.9871401780132766,0.05466921540806387,0.07252049649740519,50.0,Easy
1599,2025-08-01,6,265,200.0,0.009137931034482759,0.0,687.0,62.0,625.0,0.4492160872528971,0.30027407321180255,0.1875,0.0,0.9721072842556485,0.012530639150877277,0.034939492194979896,181.0,Medium
1599,2025-08-02,9,530,364.0,0.005943036555281454,6.0,186.0,93.0,93.0,0.4492160872528971,0.13093816430537142,0.28125,0.007237635705669481,0.9879439168874468,0.012530639150877277,0.044724211858136534,117.0,Easy
1599,2025-08-03,2,462,364.0,0.0049005049005049015,0.0,186.0,93.0,93.0,0.4492160872528971,0.07568186508341834,0.0625,0.0,0.9879439168874468,0.012530639150877277,0.017275623942923105,542.0,Difficult
1599,2025-08-04,1,383,364.0,0.0034726000072534727,0.0,754.0,87.0,667.0,0.4492160872528971,0.0,0.03125,0.0,0.970857023784717,0.012530639150877277,0.012154562305007796,560.0,Difficult
1599,2025-08-05,8,404,364.0,0.0038404502072322145,0.0,186.0,93.0,93.0,0.4492160872528971,0.019496809162343514,0.25,0.0,0.9879439168874468,0.012530639150877277,0.03322739282323603,187.0,Medium
1599,2025-08-06,9,412,364.0,0.0043870857824346195,0.0,760.0,87.0,673.0,0.4492160872528971,0.048469607034099665,0.28125,0.0,0.9706784151460126,0.012530639150877277,0.0367925890962396,158.0,Easy
1599,2025-08-07,3,415,364.0,0.00402865685551198,45.0,186.0,93.0,93.0,0.4492160872528971,0.029472144515720933,0.09375,0.054282267792521106,0.9879439168874468,0.012530639150877277,0.060463814733052484,91.0,Easy
1599,2025-08-08,4,454,364.0,0.004391735025537843,0.0,754.0,87.0,667.0,0.4492160872528971,0.0487160263796325,0.125,0.0,0.970857023784717,0.012530639150877277,0.022228627985051687,514.0,Difficult
1599,2025-08-09,4,510,364.0,0.00518925518925519,0.0,186.0,93.0,93.0,0.4492160872528971,0.09098621798484752,0.125,0.0,0.9879439168874468,0.012530639150877277,0.02352255250431358,433.0,Difficult
1599,2025-08-10,7,457,364.0,0.004329291398256915,20.0,186.0,93.0,93.0,0.4492160872528971,0.04540638706294569,0.21875,0.024125452352231604,0.9879439168874468,0.012530639150877277,0.04948121287653056,137.0,Easy
1599,2025-08-11,5,432,364.0,0.004036779546983628,0.0,186.0,93.0,93.0,0.4492160872528971,0.029902663693137377,0.15625,0.0,0.9879439168874468,0.012530639150877277,0.02476836107344591,387.0,Difficult
1599,2025-08-12,4,466,364.0,0.0045722135007849295,0.0,754.0,87.0,667.0,0.4492160872528971,0.058281752835691356,0.125,0.0,0.970857023784717,0.012530639150877277,0.022489935178871642,438.0,Difficult
1599,2025-08-13,6,472,364.0,0.00458199044771483,0.0,186.0,93.0,93.0,0.4492160872528971,0.05879995091875246,0.1875,0.0,0.9879439168874468,0.012530639150877277,0.028472178587581887,313.0,Medium
1599,2025-08-14,7,378,364.0,0.00361833288662557,0.0,754.0,87.0,667.0,0.4492160872528971,0.007724139168500681,0.21875,0.0,0.970857023784717,0.012530639150877277,0.02985214029922985,248.0,Medium
1599,2025-08-15,5,407,362.0,0.0037105920536805058,0.0,754.0,87.0,667.0,0.4492160872528971,0.012614062766886121,0.15625,0.0,0.970857023784717,0.012530639150877277,0.02415685930455905,421.0,Difficult
1612,2025-08-01,7,152,126.0,0.012833502195204322,7.0,104.0,43.0,61.0,3.5606060606060606,0.4961468650999476,0.21875,0.008443908323281062,0.9888964962938708,0.12841023484672837,0.06209577804890039,44.0,Easy
1612,2025-08-02,4,147,126.0,0.012411347517730495,0.0,65.0,43.0,22.0,3.5606060606060606,0.47377180812247816,0.125,0.0,0.99005745244545,0.12841023484672837,0.046289562124800815,109.0,Easy
1612,2025-08-03,2,134,126.0,0.010634920634920634,0.0,65.0,43.0,22.0,3.5606060606060606,0.37961756836128685,0.0625,0.0,0.99005745244545,0.12841023484672837,0.03788868919096854,136.0,Easy
1612,2025-08-04,1,116,126.0,0.009491081656030109,0.0,65.0,43.0,22.0,3.5606060606060606,0.31899177480410723,0.03125,0.0,0.99005745244545,0.12841023484672837,0.03331814325932189,160.0,Easy
1612,2025-08-05,0,101,126.0,0.010832260832260831,0.0,100.0,43.0,57.0,3.5606060606060606,0.3900770004013493,0.0,0.0,0.9890155687196738,0.12841023484672837,0.03233706105083681,195.0,Medium
1612,2025-08-06,1,98,126.0,0.011272141706924314,119.0,70.0,43.0,27.0,3.5606060606060606,0.4133915819021186,0.03125,0.14354644149577805,0.9899086119131962,0.12841023484672837,0.1457354907565306,63.0,Easy
1612,2025-08-07,0,100,126.0,0.010871928680147858,3.0,100.0,43.0,57.0,3.5606060606060606,0.3921794770621719,0.0,0.0036188178528347406,0.9890155687196738,0.12841023484672837,0.03516356601448613,189.0,Medium
1612,2025-08-08,1,62,126.0,0.01025132275132275,2.0,65.0,43.0,22.0,3.5606060606060606,0.359286099921093,0.03125,0.0024125452352231603,0.99005745244545,0.12841023484672837,0.036264912070637305,137.0,Easy
1612,2025-08-09,3,82,179.0,0.009162011173184359,57.0,113.0,119.0,-6.0,3.5606060606060606,0.30155036956530457,0.09375,0.06875753920386007,0.9908909594260709,0.12841023484672837,0.09128970629490803,44.0,Easy
1612,2025-08-10,6,133,126.0,0.010555555555555556,13.0,194.0,43.0,151.0,3.5606060606060606,0.37541105764952265,0.1875,0.015681544028950542,0.9862173667133034,0.12841023484672837,0.06139951817233589,100.0,Easy
1612,2025-08-11,2,98,126.0,0.00972222222222222,0.0,70.0,43.0,27.0,3.5606060606060606,0.3312426951759979,0.0625,0.0,0.9899086119131962,0.12841023484672837,0.03656601875229885,127.0,Easy
1612,2025-08-12,3,54,126.0,0.009966777408637873,203.0,100.0,43.0,57.0,3.5606060606060606,0.3442046177180622,0.09375,0.2448733413751508,0.9890155687196738,0.12841023484672837,0.22720109463582142,32.0,Easy
1612,2025-08-13,1,55,126.0,0.008558979147214442,0.0,105.0,43.0,62.0,3.5606060606060606,0.2695884450378847,0.03125,0.0,0.98886672818742,0.12841023484672837,0.03195888889621786,212.0,Medium
1612,2025-08-14,1,75,126.0,0.010262725779967159,0.0,181.0,43.0,138.0,3.5606060606060606,0.35989048364404763,0.03125,0.0,0.9866043520971631,0.12841023484672837,0.034407237539399484,192.0,Medium
1612,2025-08-15,1,56,126.0,0.008888888888888889,101.0,-11.0,43.0,-54.0,3.5606060606060606,0.28707433270247334,0.03125,0.1218335343787696,0.9923198285357069,0.12841023484672837,0.12569009714872767,13.0,Easy
1616,2025-08-01,1,143,126.0,0.011822089947089947,1.0,90.0,43.0,47.0,13.23728813559322,0.44253995775809385,0.03125,0.0012062726176115801,0.9893132497841812,0.4888054331761545,0.07584302368903782,32.0,Easy
1616,2025-08-02,7,163,126.0,0.014700577200577198,5.0,105.0,43.0,62.0,13.23728813559322,0.5951056398230282,0.21875,0.006031363088057901,0.98886672818742,0.4888054331761545,0.10118569883670646,15.0,Easy
1616,2025-08-03,4,168,166.0,0.009200438116100766,9.0,234.0,51.0,183.0,13.23728813559322,0.30358707573748217,0.125,0.010856453558504222,0.9852647873068794,0.4888054331761545,0.08814173585563415,22.0,Easy
1616,2025-08-04,5,161,179.0,0.008103075142181287,1.0,88.0,56.0,32.0,13.23728813559322,0.24542460502096156,0.15625,0.0012062726176115801,0.9897597713809425,0.4888054331761545,0.08211977526919144,29.0,Easy
1616,2025-08-05,5,155,179.0,0.008573483046628685,2.0,88.0,56.0,32.0,13.23728813559322,0.2703571812218141,0.15625,0.0024125452352231603,0.9897597713809425,0.4888054331761545,0.0837238829414925,23.0,Easy
1616,2025-08-06,1,136,126.0,0.012849584278155706,145.0,93.0,43.0,50.0,13.23728813559322,0.4969992482228988,0.03125,0.17490952955367914,0.989223945464829,0.4888054331761545,0.21024539648269563,25.0,Easy
1616,2025-08-07,2,130,126.0,0.010317460317460315,3.0,93.0,43.0,50.0,13.23728813559322,0.3627915255142298,0.0625,0.0036188178528347406,0.989223945464829,0.4888054331761545,0.07842428333828215,55.0,Easy
1616,2025-08-08,4,129,150.0,0.008037383177570094,5.0,64.0,46.0,18.0,13.23728813559322,0.2419427972155074,0.125,0.006031363088057901,0.990176524871253,0.4888054331761545,0.08280572428185744,25.0,Easy
1616,2025-08-09,7,137,150.0,0.009927536231884058,72.0,67.0,110.0,-43.0,13.23728813559322,0.34212475549556204,0.21875,0.08685162846803378,0.9919923793647486,0.4888054331761545,0.15614308027230842,18.0,Easy
1616,2025-08-10,6,149,179.0,0.008670856610800746,0.0,73.0,56.0,17.0,13.23728813559322,0.2755181782750429,0.1875,0.0,0.9902062929777037,0.4888054331761545,0.08493688628609984,60.0,Easy
1616,2025-08-11,1,213,179.0,0.008814400993171944,0.0,70.0,56.0,14.0,13.23728813559322,0.283126322648974,0.03125,0.0,0.990295597297056,0.4888054331761545,0.07057329792976941,31.0,Easy
1616,2025-08-12,6,148,179.0,0.009186840471756674,22.0,209.0,56.0,153.0,13.23728813559322,0.30286637291647106,0.1875,0.026537997587454766,0.9861578305004018,0.4888054331761545,0.10595749438944475,83.0,Easy
1616,2025-08-13,4,186,179.0,0.008246874168661879,9.0,110.0,56.0,54.0,13.23728813559322,0.2530462460508833,0.125,0.010856453558504222,0.989104873039026,0.4888054331761545,0.08679240077555603,42.0,Easy
1616,2025-08-14,3,153,126.0,0.012781954887218044,8.0,93.0,43.0,50.0,13.23728813559322,0.4934147528795408,0.09375,0.009650180940892641,0.989223945464829,0.4888054331761545,0.08952207021472963,45.0,Easy
1616,2025-08-15,7,135,126.0,0.011045655375552282,6.0,50.0,43.0,7.0,13.23728813559322,0.4013873454469121,0.21875,0.007237635705669481,0.9905039740422111,0.4888054331761545,0.09683025581618901,30.0,Easy
1617,2025-08-01,5,232,166.0,0.010276399716513111,0.0,77.0,51.0,26.0,0.7494089834515366,0.3606152301070096,0.15625,0.0,0.989938380019647,0.023710925691678722,0.035004770063361196,180.0,Easy
1617,2025-08-02,4,124,126.0,0.011443337024732374,8.0,65.0,43.0,22.0,0.7494089834515366,0.42246528212297857,0.125,0.009650180940892641,0.99005745244545,0.023710925691678722,0.041165060979797226,137.0,Easy
1617,2025-08-03,3,141,126.0,0.01076007326007326,0.0,65.0,43.0,22.0,0.7494089834515366,0.38625091217599206,0.09375,0.0,0.99005745244545,0.023710925691678722,0.029877171716743464,246.0,Medium
1617,2025-08-04,1,174,166.0,0.00733001937821215,0.0,65.0,51.0,14.0,0.7494089834515366,0.20445107638667795,0.03125,0.0,0.990295597297056,0.023710925691678722,0.01908402226707217,524.0,Difficult
1617,2025-08-05,5,170,166.0,0.008605851979345956,4.0,65.0,51.0,14.0,0.7494089834515366,0.2720728005255792,0.15625,0.0048250904704463205,0.990295597297056,0.023710925691678722,0.03628106036341135,154.0,Easy
1617,2025-08-06,1,183,166.0,0.008415340752322266,0.0,65.0,51.0,14.0,0.7494089834515366,0.2619753178090292,0.03125,0.0,0.990295597297056,0.023710925691678722,0.02065541343864133,482.0,Difficult
1617,2025-08-08,3,192,166.0,0.00925301204819277,7.0,125.0,51.0,74.0,0.7494089834515366,0.3063736011246399,0.09375,0.008443908323281062,0.988509510910011,0.023710925691678722,0.03414371508780953,167.0,Easy
1617,2025-08-09,6,176,150.0,0.011733333333333333,0.0,65.0,46.0,19.0,0.7494089834515366,0.43783567661210415,0.1875,0.0,0.9901467567648022,0.023710925691678722,0.04003033046321048,155.0,Easy
1617,2025-08-10,0,137,126.0,0.009708049886621314,76.0,70.0,43.0,27.0,0.7494089834515366,0.3304915325488972,0.0,0.09167671893848009,0.9899086119131962,0.023710925691678722,0.08975930251076827,49.0,Easy
1617,2025-08-11,2,169,166.0,0.006973097870935798,6.0,65.0,51.0,14.0,0.7494089834515366,0.1855335101771035,0.0625,0.007237635705669481,0.990295597297056,0.023710925691678722,0.027019823319227684,281.0,Medium
1617,2025-08-12,6,165,166.0,0.008081104907434617,8.0,29.0,51.0,-22.0,0.7494089834515366,0.24426013787065837,0.1875,0.009650180940892641,0.9913672491292829,0.023710925691678722,0.04213655824383945,162.0,Easy
1617,2025-08-13,7,192,166.0,0.008504606661941885,100.0,65.0,51.0,14.0,0.7494089834515366,0.2667065926721591,0.21875,0.12062726176115803,0.990295597297056,0.023710925691678722,0.1305736204498206,21.0,Easy
1617,2025-08-14,2,171,166.0,0.007410938718904396,69.0,1284.0,51.0,1233.0,0.7494089834515366,0.20873996611165446,0.0625,0.08323281061519903,0.9540082755335934,0.023710925691678722,0.08550857843399094,51.0,Easy
1617,2025-08-15,2,192,166.0,0.008504606661941885,0.0,109.0,51.0,58.0,0.7494089834515366,0.2667065926721591,0.0625,0.0,0.9889858006132229,0.023710925691678722,0.02368841479926003,427.0,Difficult
